XCoord,YCoord,OBJECTID,XCOORD,YCOORD,OBJECTID_1,POINT_X,POINT_Y,AGE,COMPLEX,COMDIST,SUBWAY,MAJROAD,AGEAVE,POPDEN,BLSPOPF,FIRENO,CAR2012R,TAX,AREA,PRICE,FLOOR1,UNITPRI
946856.9485,1948394.393,472,946856.9485,1948394.393,472,946856.9485,1948394.393,1.491362,0.69897,2.055052,2.366546,1.937291,1.587711,4.359652,0.00389,21,0.299352,4.616202,2.009975,4.707758,0,2.697783
946815.6495,1939468.401,473,946815.6495,1939468.401,473,946815.6495,1939468.401,1.518514,0.477121,2.56467,2.635524,2.057441,1.611723,4.35458,0.024219,18,0.241444,4.421736,1.94856,4.39794,0,2.44938
946834.0052,1938932.958,474,946834.0052,1938932.958,474,946834.0052,1938932.958,1.531479,1.146128,2.645597,2.91972,2.204004,1.611723,4.35458,0.024219,18,0.241444,4.421736,1.655951,4.273887,0,2.617936
946912.2645,1950899.604,475,946912.2645,1950899.604,475,946912.2645,1950899.604,1,0,3.287099,2.938521,1.26144,1.606381,4.312348,0.019058,17,0.243184,3.945715,1.927165,4.544068,0,2.616903
946895.2558,1941972.053,476,946895.2558,1941972.053,476,946895.2558,1941972.053,0.60206,0.69897,2.713508,3.034029,1.863195,1.62634,4.541457,0.025244,10,0.19452,4.11096,1.833273,4.530198,0,2.696925
946982.8598,1951438.696,477,946982.8598,1951438.696,477,946982.8598,1951438.696,0.954243,0,3.198347,2.62608,1.955273,1.595496,4.49761,0.01457,12,0.249775,3.90064,1.925776,4.514548,0,2.588772
946956.2016,1945268.112,478,946956.2016,1945268.112,478,946956.2016,1945268.112,1.462398,0.845098,2.586267,2.902,1.884569,1.627366,4.554439,0.028769,6,0.22126,3.81478,1.808886,4.477121,0,2.668235
946963.0353,1944210.709,479,946963.0353,1944210.709,479,946963.0353,1944210.709,1.361728,0.30103,3.084675,2.539959,1.571839,1.61066,4.502154,0.016362,15,0.244997,4.269373,1.902601,4.491362,0,2.588761
947031.4081,1954331.422,480,947031.4081,1954331.422,480,947031.4081,1954331.422,1.079181,1.447158,3.400358,2.902326,1.897106,1.633468,4.163106,0.029659,6,0.262673,4.024198,1.924501,4.501809,0,2.577308
946970.5303,1942164.664,481,946970.5303,1942164.664,481,946970.5303,1942164.664,1.113943,0.845098,2.580283,2.945512,2.062852,1.62634,4.541457,0.025244,10,0.19452,4.11096,1.864511,4.477121,0,2.61261
947050.3444,1954164.604,482,947050.3444,1954164.604,482,947050.3444,1954164.604,1.079181,1,3.375163,2.836127,1.747531,1.633468,4.163106,0.029659,6,0.262673,4.024198,1.826687,4.454912,0,2.628225
947063.3349,1951100.478,483,947063.3349,1951100.478,483,947063.3349,1951100.478,1.146128,0,3.228621,2.791616,1.873198,1.595496,4.49761,0.01457,12,0.249775,3.90064,1.826822,4.393553,0.5,2.566731
947047.1455,1948140.042,484,947047.1455,1948140.042,484,947047.1455,1948140.042,1.146128,0.477121,1.69426,2.445681,1.887611,1.587711,4.359652,0.00389,21,0.299352,4.616202,1.92624,4.722037,0,2.795797
947045.9205,1947505.691,485,947045.9205,1947505.691,485,947045.9205,1947505.691,1.462398,0.60206,2.006577,2.546729,2.15701,1.61595,4.451848,0.015216,16,0.315244,4.459166,1.868468,4.50515,0,2.636682
947058.2581,1947984.077,486,947058.2581,1947984.077,486,947058.2581,1947984.077,1.176091,1.20412,2.311639,2.631831,2.23223,1.587711,4.359652,0.00389,21,0.299352,4.616202,1.898916,4.649929,0,2.751013
947094.828,1947851.2,487,947094.828,1947851.2,487,947094.828,1947851.2,1.113943,0.845098,2.446701,2.628475,2.280351,1.587711,4.359652,0.00389,21,0.299352,4.616202,1.876213,4.611495,0,2.735282
947110.9791,1948652.813,488,947110.9791,1948652.813,488,947110.9791,1948652.813,0.477121,0,2.470129,2.113879,1.942019,1.587711,4.359652,0.00389,21,0.299352,4.616202,1.126781,4.103804,0,2.977023
947131.7174,1950952.879,489,947131.7174,1950952.879,489,947131.7174,1950952.879,1.20412,0,3.239947,2.85962,1.371772,1.606381,4.312348,0.019058,17,0.243184,3.945715,1.774006,4.414973,0,2.640967
947150.8802,1952398.441,490,947150.8802,1952398.441,490,947150.8802,1952398.441,1.462398,1.531479,3.103179,2.346102,2.213556,1.592177,4.291013,0.03683,13,0.252126,4.245661,1.726917,4.487311,0.117647,2.760394
947142.9721,1948113.203,491,947142.9721,1948113.203,491,947142.9721,1948113.203,1.20412,0.845098,1.773548,2.437695,2.236445,1.587711,4.359652,0.00389,21,0.299352,4.616202,1.953329,4.678403,0,2.725074
947180.7569,1950490.994,492,947180.7569,1950490.994,492,947180.7569,1950490.994,0.60206,0,3.211319,2.911138,1.829281,1.606381,4.312348,0.019058,17,0.243184,3.945715,1.779452,4.50515,0,2.725698
947150.5955,1943140.285,493,947150.5955,1943140.285,493,947150.5955,1943140.285,0.90309,0,2.411597,1.931682,1.661238,1.640481,4.666297,0.01678,21,0.147607,3.996862,1.927524,4.643453,0,2.715929
947191.677,1948382.392,494,947191.677,1948382.392,494,947191.677,1948382.392,1,0,1.798656,1.437738,1.647733,1.587711,4.359652,0.00389,21,0.299352,4.616202,1.465829,4.338456,0,2.872627
947174.1665,1943199.828,495,947174.1665,1943199.828,495,947174.1665,1943199.828,0.90309,0,2.495496,2.142598,2.036981,1.640481,4.666297,0.01678,21,0.147607,3.996862,1.92737,4.618048,0,2.690678
947222.4746,1950587.969,496,947222.4746,1950587.969,496,947222.4746,1950587.969,1.041393,0,3.207232,2.862289,1.587593,1.606381,4.312348,0.019058,17,0.243184,3.945715,1.895588,4.694605,0,2.799017
947221.7894,1947351.699,497,947221.7894,1947351.699,497,947221.7894,1947351.699,1.230449,1,2.346483,2.199957,1.780257,1.630428,4.213623,0.05149,31,0.334757,4.973391,1.777427,4.49066,0,2.713233
947225.3183,1947796.731,498,947225.3183,1947796.731,498,947225.3183,1947796.731,1.20412,0.60206,2.426474,2.721143,1.89597,1.587711,4.359652,0.00389,21,0.299352,4.616202,1.773786,4.447158,0,2.673372
947284.0593,1953766.688,499,947284.0593,1953766.688,499,947284.0593,1953766.688,1.176091,1.041393,3.283013,2.742286,2.475156,1.618048,4.403184,0.013515,11,0.262344,3.985067,1.807873,4.398534,0,2.590661
947259.8721,1948241.046,500,947259.8721,1948241.046,500,947259.8721,1948241.046,1.079181,1.414973,1.671809,2.013415,2.10317,1.587711,4.359652,0.00389,21,0.299352,4.616202,2.041974,4.851727,0.125,2.809753
947263.1508,1948035.098,501,947263.1508,1948035.098,501,947263.1508,1948035.098,1.50515,0.60206,1.513092,2.477711,2.067849,1.587711,4.359652,0.00389,21,0.299352,4.616202,1.65581,4.491362,0,2.835552
947260.6731,1942748.226,502,947260.6731,1942748.226,502,947260.6731,1942748.226,1.518514,0.90309,1.704365,2.450416,1.782344,1.614897,4.48202,0.012889,18,0.210203,4.075839,1.85315,4.423246,0,2.570096
947270.4008,1944080.782,503,947270.4008,1944080.782,503,947270.4008,1944080.782,1.230449,0,3.055055,2.740271,2.13887,1.632457,4.597829,0.021072,10,0.192684,3.853759,1.929061,4.513858,0.5,2.584797
947284.4129,1945438.438,504,947284.4129,1945438.438,504,947284.4129,1945438.438,1.342423,0.60206,2.470299,2.926756,1.864452,1.627366,4.554439,0.028769,6,0.22126,3.81478,1.929317,4.525713,0,2.596396
947288.3487,1944212.823,505,947288.3487,1944212.823,505,947288.3487,1944212.823,1,0.477121,3.102718,2.788318,1.991791,1.632457,4.597829,0.021072,10,0.192684,3.853759,1.928856,4.523181,0,2.594325
947299.921,1946006.709,506,947299.921,1946006.709,506,947299.921,1946006.709,1.113943,1.556303,2.012571,2.642211,2.160081,1.612784,4.427769,0.018636,9,0.221616,4.155731,1.872166,4.595528,0,2.723362
947376.4482,1955848.828,507,947376.4482,1955848.828,507,947376.4482,1955848.828,1.342423,0.60206,3.333425,3.028103,1.633998,1.605305,4.527799,0.015926,8,0.237544,4.103496,1.764101,4.238427,0,2.474326
947372.1323,1954744.378,508,947372.1323,1954744.378,508,947372.1323,1954744.378,1.041393,0.69897,3.42848,2.926664,1.688269,1.61066,4.348071,0.021267,4,0.242597,3.814714,1.778006,4.361728,0,2.583722
947404.576,1953159.34,509,947404.576,1953159.34,509,947404.576,1953159.34,1.230449,0.60206,3.146519,2.403928,1.593495,1.594393,4.576537,0.008854,5,0.341921,4.255875,1.776411,4.414973,0,2.638562
947352.6108,1944110.904,510,947352.6108,1944110.904,510,947352.6108,1944110.904,1.20412,0.477121,3.0756,2.804249,1.985916,1.632457,4.597829,0.021072,10,0.192684,3.853759,1.853208,4.486823,0,2.633615
947421.6208,1953540.642,511,947421.6208,1953540.642,511,947421.6208,1953540.642,1.041393,0,3.220028,2.617143,1.677287,1.618048,4.403184,0.013515,11,0.262344,3.985067,1.904878,4.454845,0,2.549967
947419.5137,1952750.535,512,947419.5137,1952750.535,512,947419.5137,1952750.535,0.954243,0.69897,3.059198,2.695617,1.657327,1.592177,4.291013,0.03683,13,0.252126,4.245661,1.878802,4.630553,0,2.751751
947431.7952,1950624.167,513,947431.7952,1950624.167,513,947431.7952,1950624.167,1.113943,0.69897,3.151753,2.726387,1.790762,1.606381,4.312348,0.019058,17,0.243184,3.945715,1.776193,4.531479,0,2.755286
947435.2222,1947960.917,514,947435.2222,1947960.917,514,947435.2222,1947960.917,1.20412,0.90309,2.029681,2.593575,1.774726,1.630428,4.213623,0.05149,31,0.334757,4.973391,1.838001,4.550268,0,2.712267
947481.9829,1954655.261,515,947481.9829,1954655.261,515,947481.9829,1954655.261,1.431364,0.845098,3.407201,2.867079,1.816984,1.61066,4.348071,0.021267,4,0.242597,3.814714,1.787602,4.243038,0,2.455436
947491.1318,1955967.104,516,947491.1318,1955967.104,516,947491.1318,1955967.104,1.041393,0,3.298986,2.986828,2.07657,1.605305,4.527799,0.015926,8,0.237544,4.103496,1.924228,4.338456,0,2.414228
947511.7936,1956401.932,517,947511.7936,1956401.932,517,947511.7936,1956401.932,1.041393,1.146128,3.220921,3.044226,2.594483,1.617,4.387054,0.018249,11,0.240385,4.091315,1.927832,4.4133,1,2.485468
947497.6469,1952433.638,518,947497.6469,1952433.638,518,947497.6469,1952433.638,1,0.477121,2.973564,2.753786,1.555105,1.592177,4.291013,0.03683,13,0.252126,4.245661,1.929163,4.618772,0,2.689609
947500.3252,1952552.035,519,947500.3252,1952552.035,519,947500.3252,1952552.035,1.176091,0,2.99169,2.755071,2.170458,1.592177,4.291013,0.03683,13,0.252126,4.245661,1.92737,4.556303,0,2.628933
947533.185,1957227.875,520,947533.185,1957227.875,520,947533.185,1957227.875,1.230449,1,3.099356,3.016648,2.550005,1.617,4.387054,0.018249,11,0.240385,4.091315,1.815425,4.302636,0,2.487211
947448.474,1941603.656,521,947448.474,1941603.656,521,947448.474,1941603.656,1.041393,0,2.799798,3.15869,2.311803,1.62634,4.541457,0.025244,10,0.19452,4.11096,1.928754,4.392697,0,2.463943
947540.2079,1955780.936,522,947540.2079,1955780.936,522,947540.2079,1955780.936,0.954243,0.845098,3.323986,2.951904,1.823777,1.605305,4.527799,0.015926,8,0.237544,4.103496,1.929419,4.539069,0,2.60965
947495.5569,1948494.044,523,947495.5569,1948494.044,523,947495.5569,1948494.044,1.30103,0.69897,2.309204,2.31246,1.609299,1.587711,4.359652,0.00389,21,0.299352,4.616202,1.777934,4.550228,0,2.772294
947551.0931,1956963.254,524,947551.0931,1956963.254,524,947551.0931,1956963.254,1.414973,0.845098,3.121638,2.994243,2.676949,1.617,4.387054,0.018249,11,0.240385,4.091315,1.92814,4.342423,0,2.414283
947558.2781,1957166.399,525,947558.2781,1957166.399,525,947558.2781,1957166.399,1.041393,0.60206,3.096084,3.000238,2.565139,1.617,4.387054,0.018249,11,0.240385,4.091315,1.852414,4.44285,0,2.590436
947468.7803,1942885.996,526,947468.7803,1942885.996,526,947468.7803,1942885.996,1.612784,1.255273,2.440319,2.490695,1.507482,1.614897,4.48202,0.012889,18,0.210203,4.075839,1.669503,4.113943,1,2.44444
947506.3299,1947684.77,527,947506.3299,1947684.77,527,947506.3299,1947684.77,0.477121,0,2.580348,2.659532,1.422115,1.630428,4.213623,0.05149,31,0.334757,4.973391,1.083144,4.103032,0,3.019888
947581.1911,1955670.002,528,947581.1911,1955670.002,528,947581.1911,1955670.002,1.079181,0.845098,3.334756,2.925738,1.860776,1.605305,4.527799,0.015926,8,0.237544,4.103496,1.847,4.463161,0,2.616161
947590.1972,1957093.135,529,947590.1972,1957093.135,529,947590.1972,1957093.135,1.041393,1,3.093082,2.980742,2.593867,1.617,4.387054,0.018249,11,0.240385,4.091315,1.852414,4.451335,0,2.598921
947563.8934,1951190.579,530,947563.8934,1951190.579,530,947563.8934,1951190.579,0.778151,0,3.102576,2.578981,1.711302,1.595496,4.49761,0.01457,12,0.249775,3.90064,2.030721,4.662758,0,2.632037
947583.0416,1954009.592,531,947583.0416,1954009.592,531,947583.0416,1954009.592,1,0.60206,3.286888,2.394679,2.36084,1.618048,4.403184,0.013515,11,0.262344,3.985067,1.926857,4.556303,0,2.629446
947549.4014,1948025.763,532,947549.4014,1948025.763,532,947549.4014,1948025.763,1.041393,1.113943,1.957345,2.590848,1.734842,1.630428,4.213623,0.05149,31,0.334757,4.973391,2.058843,4.819544,0,2.760701
947531.6877,1940866.353,533,947531.6877,1940866.353,533,947531.6877,1940866.353,1.113943,0,2.709831,3.182531,2.515744,1.613842,4.59489,0.029356,7,0.204177,3.879268,1.836641,4.278754,0,2.442113
947597.9942,1950881.289,534,947597.9942,1950881.289,534,947597.9942,1950881.289,1.079181,0,3.134696,2.424911,2.15388,1.606381,4.312348,0.019058,17,0.243184,3.945715,1.879325,4.531479,0,2.652154
947653.9035,1957483.306,535,947653.9035,1957483.306,535,947653.9035,1957483.306,1.380211,0,3.043962,2.993086,1.913694,1.617,4.387054,0.018249,11,0.240385,4.091315,1.929163,4.361728,0,2.432565
947566.8296,1943307.229,536,947566.8296,1943307.229,536,947566.8296,1943307.229,0.954243,0.778151,2.809779,2.658276,1.961994,1.594393,4.66402,0.006783,8,0.243016,4.273719,1.929317,4.648443,0,2.719126
947625.4352,1952582.915,537,947625.4352,1952582.915,537,947625.4352,1952582.915,1.146128,0.778151,2.946181,2.801483,1.788341,1.592177,4.291013,0.03683,13,0.252126,4.245661,1.827824,4.484423,0.333333,2.656599
947665.1694,1955555.248,538,947665.1694,1955555.248,538,947665.1694,1955555.248,1.322219,0.778151,3.328342,2.881842,1.711548,1.605305,4.527799,0.015926,8,0.237544,4.103496,1.928549,4.462398,0,2.533849
947578.001,1940203.073,539,947578.001,1940203.073,539,947578.001,1940203.073,0.954243,0.477121,2.869203,3.102342,2.288954,1.614897,4.442966,0.031667,5,0.223659,3.798651,1.882883,4.477855,0,2.594972
947707.4518,1954424.679,540,947707.4518,1954424.679,540,947707.4518,1954424.679,1.041393,0,3.352463,2.620097,2.461283,1.618048,4.403184,0.013515,11,0.262344,3.985067,1.929266,4.496193,0,2.566927
947629.941,1940288.168,541,947629.941,1940288.168,541,947629.941,1940288.168,1.041393,0,2.865584,3.128024,2.377638,1.614897,4.442966,0.031667,5,0.223659,3.798651,1.900007,4.437936,0,2.537929
947718.9353,1953860.851,542,947718.9353,1953860.851,542,947718.9353,1953860.851,1.079181,0.30103,3.240308,2.108965,1.46677,1.618048,4.403184,0.013515,11,0.262344,3.985067,1.965296,4.525045,0,2.559749
947719.5076,1953211.657,543,947719.5076,1953211.657,543,947719.5076,1953211.657,1.176091,0.30103,3.085005,2.748911,1.671292,1.594393,4.576537,0.008854,5,0.341921,4.255875,1.777499,4.371068,0,2.593569
947694.5302,1948143.784,544,947694.5302,1948143.784,544,947694.5302,1948143.784,1.113943,0,2.32437,2.629049,1.828559,1.587711,4.359652,0.00389,21,0.299352,4.616202,1.870053,4.518352,0,2.648299
947723.1017,1952413.523,545,947723.1017,1952413.523,545,947723.1017,1952413.523,1.041393,1,2.8584,2.700761,2.033319,1.592177,4.291013,0.03683,13,0.252126,4.245661,1.963753,4.641361,0,2.677608
947744.101,1955571.547,546,947744.101,1955571.547,546,947744.101,1955571.547,1.255273,0,3.312079,2.833583,1.78498,1.605305,4.527799,0.015926,8,0.237544,4.103496,1.864274,4.267172,0,2.402898
947696.45,1947754.232,547,947696.45,1947754.232,547,947696.45,1947754.232,0.30103,0,2.585399,2.761683,1.34681,1.587711,4.359652,0.00389,21,0.299352,4.616202,1.154728,4.082785,0,2.928057
947746.5504,1954752.571,548,947746.5504,1954752.571,548,947746.5504,1954752.571,1.041393,0.30103,3.400631,2.673113,2.216231,1.61066,4.348071,0.021267,4,0.242597,3.814714,1.848762,4.423555,0,2.574793
947752.1562,1954608.7,549,947752.1562,1954608.7,549,947752.1562,1954608.7,1.447158,0.845098,3.381415,2.678216,2.401525,1.61066,4.348071,0.021267,4,0.242597,3.814714,1.881319,4.403482,0.333333,2.522163
947753.3795,1953916.425,550,947753.3795,1953916.425,550,947753.3795,1953916.425,1.146128,0.30103,3.248314,1.852705,1.602331,1.618048,4.403184,0.013515,11,0.262344,3.985067,1.928447,4.511883,0,2.583436
947715.8692,1947854.812,551,947715.8692,1947854.812,551,947715.8692,1947854.812,0.477121,0,2.511502,2.797681,1.387885,1.587711,4.359652,0.00389,21,0.299352,4.616202,1.23325,4.103804,0,2.870554
947730.5153,1947965.268,552,947730.5153,1947965.268,552,947730.5153,1947965.268,1.113943,1.113943,2.440201,2.747629,1.842767,1.587711,4.359652,0.00389,21,0.299352,4.616202,1.899985,4.632456,0,2.732471
947729.4703,1947624.242,553,947729.4703,1947624.242,553,947729.4703,1947624.242,0.30103,0,2.70887,2.678761,1.437507,1.587711,4.359652,0.00389,21,0.299352,4.616202,1.311966,4.150121,0,2.838155
947776.9351,1952505.324,554,947776.9351,1952505.324,554,947776.9351,1952505.324,1.176091,0.477121,2.853349,2.667624,1.588008,1.592177,4.291013,0.03683,13,0.252126,4.245661,1.929112,4.561101,0,2.631989
947795.5835,1955068.607,555,947795.5835,1955068.607,555,947795.5835,1955068.607,1.255273,0.778151,3.356708,2.689555,1.863976,1.61066,4.348071,0.021267,4,0.242597,3.814714,1.925157,4.445604,0,2.520447
947746.1097,1944387.334,556,947746.1097,1944387.334,556,947746.1097,1944387.334,1.414973,0.69897,3.158076,2.48518,1.723767,1.61595,4.551109,0.015751,12,0.22841,3.971601,1.808886,4.435822,0,2.626936
947766.6289,1947546.924,557,947766.6289,1947546.924,557,947766.6289,1947546.924,0.477121,0,2.77598,2.634875,1.252065,1.630428,4.213623,0.05149,31,0.334757,4.973391,1.229938,4.117271,0,2.887333
947823.7861,1953107.165,558,947823.7861,1953107.165,558,947823.7861,1953107.165,1.447158,0.954243,3.028807,2.82915,2.00045,1.594393,4.576537,0.008854,5,0.341921,4.255875,1.885057,4.419326,0,2.534269
947857.4811,1957062.079,559,947857.4811,1957062.079,559,947857.4811,1957062.079,0.954243,0.90309,3.001604,2.837351,2.260196,1.617,4.387054,0.018249,11,0.240385,4.091315,1.928857,4.523746,0,2.594889
947831.993,1950701.649,560,947831.993,1950701.649,560,947831.993,1950701.649,1.041393,0.30103,3.030553,2.20086,1.352189,1.606381,4.312348,0.019058,17,0.243184,3.945715,1.82808,4.513883,0,2.685803
947774.0347,1940620.225,561,947774.0347,1940620.225,561,947774.0347,1940620.225,1.20412,1.230449,2.888826,3.207668,2.625268,1.614897,4.442966,0.031667,5,0.223659,3.798651,1.925502,4.447636,0.166667,2.522134
947816.3832,1945019.825,562,947816.3832,1945019.825,562,947816.3832,1945019.825,0.845098,0.845098,2.946436,2.483164,1.786417,1.633468,4.587472,0.028329,7,0.197371,3.61289,1.967742,4.699577,0,2.731835
947791.1864,1939529.757,563,947791.1864,1939529.757,563,947791.1864,1939529.757,0.845098,0.477121,2.653688,3.136653,2.222467,1.62634,4.228035,0.039491,10,0.210732,3.852053,1.850062,4.426849,0,2.576787
947887.0625,1954781.427,564,947887.0625,1954781.427,564,947887.0625,1954781.427,1.079181,0,3.379119,2.525651,2.389276,1.61066,4.348071,0.021267,4,0.242597,3.814714,2.052271,4.499687,0,2.447416
947938.2167,1956941.481,565,947938.2167,1956941.481,565,947938.2167,1956941.481,1.255273,0,2.997484,2.778217,1.946428,1.617,4.387054,0.018249,11,0.240385,4.091315,2.149958,4.498311,0,2.348353
947859.086,1944130.236,566,947859.086,1944130.236,566,947859.086,1944130.236,1,1,3.164956,2.749545,1.935823,1.61595,4.551109,0.015751,12,0.22841,3.971601,1.890397,4.621685,0,2.731288
947917.0504,1951844.187,567,947917.0504,1951844.187,567,947917.0504,1951844.187,1.20412,0.30103,2.751982,2.76301,1.587573,1.606381,4.424943,0.015364,11,0.289715,4.146469,1.82687,4.415243,0,2.588373
947874.7267,1943890.889,568,947874.7267,1943890.889,568,947874.7267,1943890.889,1.30103,0.60206,3.11276,2.79794,1.653977,1.594393,4.66402,0.006783,8,0.243016,4.273719,1.929112,4.511883,1,2.582771
947974.8555,1958337.192,569,947974.8555,1958337.192,569,947974.8555,1958337.192,1.380211,0.30103,3.007296,2.971491,2.712275,1.60206,4.49401,0.023312,15,0.219992,4.107447,1.898231,4.30103,0,2.402799
947876.858,1942373.749,570,947876.858,1942373.749,570,947876.858,1942373.749,1,1.491362,2.759096,2.945291,2.13589,1.61066,4.389936,0.023147,14,0.234219,4.214791,1.984867,4.677658,0,2.692791
947945.0928,1952743.026,571,947945.0928,1952743.026,571,947945.0928,1952743.026,0.477121,1.732394,2.859043,2.657985,2.063132,1.594393,4.576537,0.008854,5,0.341921,4.255875,2.1854,4.898245,0,2.712845
